dataset_family,sequence,start,end,window_unit,prior_artifact_count,prior_learned_seen,prior_vins_seen,prior_parameter_use,allowed_role,evidence_paths,decision_reason
ntnu,fjord_3,30,60,second,260,true,true,true,DEVELOPMENT_ONLY,logs/agent_ntnu_more_positive_report.md:10;logs/low_texture_window_search_20260522.md:109;logs/may20c_all_run_dirs.txt:809;logs/may20c_all_run_dirs.txt:840;logs/may20c_all_run_dirs.txt:863;logs/may24_all_complete_runs.txt:711;logs/may24_all_complete_runs.txt:774;logs/may24_all_complete_runs.txt:812;logs/may24_all_complete_runs.txt:822;logs/may24_strict_fjord3_30_60_bag_compare.csv;logs/may24_strict_fjord3_30_60_bag_compare.md;logs/may24_strict_fjord3_30_60_bag_compare.md:1;...(+248),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,36,46,second,124,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s36_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s36_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s36_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s36_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/roscore.log;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/vins.log;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/vins_env_manifest.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/vins_env_manifest.txt:1;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/vins_env_manifest.txt:10;logs/ntnu_vins/external_hybrid_xfeat_every2_jul10_subagent_ntnu_fjord3_s36_d10_drop20/vins_env_manifest.txt:11;...(+112),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,37,47,second,61,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt:1;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt:10;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt:11;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt:12;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt:13;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt:14;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s37_d10_klt_safe_fallback/arbitration_summary.txt:15;...(+49),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,40,50,second,195,true,true,true,DEVELOPMENT_ONLY,logs/jul08_filtered_featurebags/ntnu_fjord3_s40_d10_drop20.bag;logs/jul08_filtered_featurebags/ntnu_fjord3_s40_d10_drop20_stats.csv;logs/jul09_ntnu_fjord3_s40_d10_drop20_stats.csv;logs/ntnu_loftr_dropbags/fjord_3_s40_d10_relaxed/drop_highid_stats.csv;logs/ntnu_loftr_dropbags/fjord_3_s40_d10_relaxed/features_drop_highid.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_relaxed_diag_fjord_3_s40_d10_loftr/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_relaxed_diag_fjord_3_s40_d10_loftr/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_relaxed_diag_fjord_3_s40_d10_loftr/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_relaxed_diag_fjord_3_s40_d10_loftr/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s40_d10_loftr_mirror/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s40_d10_loftr_mirror/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s40_d10_loftr_mirror/ntnu_cam0_kannala_brandt.yaml;...(+183),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,60,70,second,83,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s60_d10_loftr_mirror/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s60_d10_loftr_mirror/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s60_d10_loftr_mirror/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s60_d10_loftr_mirror/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_klt_safe_fallback/arbitration_summary.txt;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_klt_safe_fallback/arbitration_summary.txt:1;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_klt_safe_fallback/arbitration_summary.txt:10;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s60_d10_klt_safe_fallback/arbitration_summary.txt:11;...(+71),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,60,90,second,4,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s60_d30_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s60_d30_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s60_d30_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_paperprobe_fjord_3_s60_d30_xfeat/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,70,80,second,77,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt:1;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt:10;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt:11;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt:12;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt:13;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt:14;logs/ntnu_vins/external_klt_every2_jul07_nonoverlap_scan_fjord_3_s70_d10_klt_safe_fallback/arbitration_summary.txt:15;...(+65),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,80,90,second,1398,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s80_d10_loftr_mirror/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s80_d10_loftr_mirror/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s80_d10_loftr_mirror/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_jun17_scan3_fjord_3_s80_d10_loftr_mirror/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_ntnu_f3_s80_d10_drop20/replay_manifest.txt:3;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_ntnu_f3_s80_d10_full_forced/replay_manifest.txt:3;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s80_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s80_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s80_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul07_nonoverlap_scan_fjord_3_s80_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul18causal_fjord3_s80_d10_full_r1/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul18causal_fjord3_s80_d10_full_r1/ape.txt:1;...(+1386),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,90,100,second,631,true,true,true,DEVELOPMENT_ONLY,logs/jul07_filtered_featurebags/ntnu_fjord3_s90_d10_drop20.bag;logs/jul07_filtered_featurebags/ntnu_fjord3_s90_d10_drop20_stats.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:1;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:10;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:11;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:12;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:13;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:14;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:15;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:16;logs/ntnu_vins/external_hybrid_xfeat_every2_jul03_earlyseed_export_fjord_3_s90_d10/ape.txt:17;...(+619),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,90,120,second,762,true,true,true,DEVELOPMENT_ONLY,logs/low_texture_window_search_20260522_continued/may23_candidate_pair_inventory.md:68;logs/low_texture_window_search_20260522_continued/may23_candidate_pair_inventory.md:69;logs/low_texture_window_search_20260522_continued/may23_candidate_pair_inventory.md:70;logs/low_texture_window_search_20260522_continued/may23_low_texture_search_running_notes.md:5;logs/low_texture_window_search_20260522_continued/may23_low_texture_search_running_notes.md:6;logs/may24_all_complete_runs.txt:737;logs/may24_all_complete_runs.txt:740;logs/may24_all_complete_runs.txt:744;logs/may24_all_complete_runs.txt:801;logs/may24_all_complete_runs.txt:804;logs/may24_all_complete_runs.txt:808;logs/ntnu_vins/external_hybrid_xfeat_every2_jun26_noncirs_seedchain2_fjord_3_s90_d30_drop_xfeat_lineage_vins/ape.txt;...(+750),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,90p5,100.5,second,72,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt:1;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt:10;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt:11;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt:12;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt:13;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt:14;logs/ntnu_vins/external_klt_every2_jul05_probe_shift_ntnu_fjord3_s90p5_d10_klt_safe_fallback/arbitration_summary.txt:15;...(+60),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_3,91,101,second,56,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_probe_oldcontract_densecap/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_probe_oldcontract_densecap/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_probe_oldcontract_densecap/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_probe_oldcontract_densecap/vins_ntnu_external.yaml;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt:1;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt:10;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt:11;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt:12;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt:13;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt:14;logs/ntnu_vins/external_klt_every2_jul04_shifted_burst_ntnu_fjord3_s91_d10_klt_safe_fallback/arbitration_summary.txt:15;...(+44),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_4,0,10,second,4,true,true,true,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s0_d10/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s0_d10/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s0_d10/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s0_d10/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_4,0,20,second,16,true,true,false,DEVELOPMENT_ONLY,logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_loftr/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_loftr/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_loftr/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_loftr/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_sp_lg/features.bag;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_sp_lg/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_sp_lg/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_superpoint_lightglue_every5_may20c_ntnu_scan_fjord_4_s0_d20_sp_lg/vins_ntnu_external.yaml;logs/ntnu_vins/external_hybrid_xfeat_every5_may20c_ntnu_scan_fjord_4_s0_d20_xfeat/features.bag;logs/ntnu_vins/external_hybrid_xfeat_every5_may20c_ntnu_scan_fjord_4_s0_d20_xfeat/frontend_metrics.csv;logs/ntnu_vins/external_hybrid_xfeat_every5_may20c_ntnu_scan_fjord_4_s0_d20_xfeat/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_hybrid_xfeat_every5_may20c_ntnu_scan_fjord_4_s0_d20_xfeat/vins_ntnu_external.yaml;...(+4),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_4,0,30,second,1693,true,true,true,DEVELOPMENT_ONLY,logs/agent_crossdataset_reproducible_pairs.md:52;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085/bag_stats.csv;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085/features.bag;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:1;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:10;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:11;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:12;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:13;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:14;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:15;logs/conformal_calibration/ntnu_fjord4_0_30_klt_conformal95_blend085_vins/ape.txt:16;...(+1681),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_4,10,20,second,184,true,true,true,DEVELOPMENT_ONLY,logs/jul08_filtered_featurebags/ntnu_fjord4_s10_d10_drop20.bag;logs/jul08_filtered_featurebags/ntnu_fjord4_s10_d10_drop20_stats.csv;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:1;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:10;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:11;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:12;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:13;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:14;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:15;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:16;logs/ntnu_vins/external_hybrid_xfeat_every2_jul08_nonoverlap_onlineprobe1_ntnu_fjord4_s10_d10/ape.txt:17;...(+172),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
ntnu,fjord_4,10,30,second,4,false,true,false,DEVELOPMENT_ONLY,logs/ntnu_vins/external_klt_every2_jun07_klt_scan_fjord_4_s10_d20/features.bag;logs/ntnu_vins/external_klt_every2_jun07_klt_scan_fjord_4_s10_d20/frontend_metrics.csv;logs/ntnu_vins/external_klt_every2_jun07_klt_scan_fjord_4_s10_d20/ntnu_cam0_kannala_brandt.yaml;logs/ntnu_vins/external_klt_every2_jun07_klt_scan_fjord_4_s10_d20/vins_ntnu_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
